Rank	Score	ORPHA_ID	Disease_Name	Matched_Phenotype	Causative_Gene
973	0.585406969271065	ORPHA:243	46 XX gonadal dysgenesis	HP:0001251	NR5A1,SPIDR,POLR3H,MSH4,FIGLA,ZSWIM7,BNC1,NUP107,FSHR,MRPS22,BMP15,PSMC3IP
973	0.585406969271065	ORPHA:2078	geroderma osteodysplastica	HP:0001256	GORAB,PYCR1
973	0.585406969271065	ORPHA:79408	recessive dystrophic epidermolysis bullosa	HP:0000716	COL7A1,MMP1
973	0.585406969271065	ORPHA:94080	non-secreting paraganglioma	HP:0001337	
973	0.585406969271065	ORPHA:2077	German syndrome	HP:0001249	
973	0.585406969271065	ORPHA:2220	hypertrichosis cubiti-short stature syndrome	HP:0001249	
973	0.585406969271065	ORPHA:2969	Proteus-like syndrome	HP:0001249	PTEN
973	0.585406969271065	ORPHA:195	cat-eye syndrome	HP:0001256	
973	0.585406969271065	ORPHA:37612	episodic ataxia type 1	HP:0000750	KCNA1
973	0.585406969271065	ORPHA:90349	autosomal recessive cutis laxa type 1	HP:0001249	FBLN5,EFEMP2,LTBP1
973	0.585406969271065	ORPHA:177	rhizomelic chondrodysplasia punctata	HP:0010864	
973	0.585406969271065	ORPHA:352447	mitochondrial DNA depletion syndrome 11	HP:0001249	MGME1
973	0.585406969271065	ORPHA:317	erythrokeratodermia variabilis	HP:0001249	KDSR,GJA1,GJB3,GJB4
973	0.585406969271065	ORPHA:104	Leber hereditary optic neuropathy	HP:0001251	ND5,ATP6,ND4L,ND4,NDUFS2,COX3,ND6,ND1,CYTB,DNAJC30,ND2
973	0.585406969271065	ORPHA:95427	secondary short bowel syndrome	HP:0001265	
973	0.585406969271065	ORPHA:890	hepatic veno-occlusive disease	HP:0002480	
973	0.585406969271065	ORPHA:71505	cancer-associated retinopathy	HP:0000613	
973	0.585406969271065	ORPHA:340	hemorrhagic fever-renal syndrome	HP:0000613	
973	0.585406969271065	ORPHA:166108	Birk-Barel syndrome	HP:0000752	KCNK9
973	0.585406969271065	ORPHA:254854	pure mitochondrial myopathy	HP:0001260	
973	0.585406969271065	ORPHA:178303	8q22.1 microdeletion syndrome	HP:0001263	
973	0.585406969271065	ORPHA:969	Acromicric dysplasia	HP:0000762	LTBP3,FBN1
973	0.585406969271065	ORPHA:3304	fallot complex-intellectual disability-growth delay syndrome	HP:0001276	
973	0.585406969271065	ORPHA:1715	trisomy 18p	HP:0001256	
973	0.585406969271065	ORPHA:458803	spinocerebellar ataxia type 42	HP:0000716	CACNA1G
973	0.585406969271065	ORPHA:1745	distal trisomy 6p	HP:0001263	
973	0.585406969271065	ORPHA:320391	hereditary spastic paraplegia 46	HP:0000726	GBA2
973	0.585406969271065	ORPHA:98907	Dorfman-Chanarin disease	HP:0001251	ABHD5
973	0.585406969271065	ORPHA:397946	spastic ataxia 2	HP:0000473	KIF1C
973	0.585406969271065	ORPHA:3412	VACTERL with hydrocephalus	HP:0001249	FANCB
973	0.585406969271065	ORPHA:2745	Opitz G/BBB syndrome	HP:0001249	MID1
973	0.585406969271065	ORPHA:48431	congenital cataracts-facial dysmorphism-neuropathy syndrome	HP:0001251	CTDP1
973	0.585406969271065	ORPHA:85446	wild type ABeta2M amyloidosis	HP:0000762	
973	0.585406969271065	ORPHA:93160	vitamin D-dependent rickets, type 2	HP:0001288	VDR
973	0.585406969271065	ORPHA:99827	Crimean-Congo hemorrhagic fever	HP:0002315	
973	0.585406969271065	ORPHA:50814	craniolenticulosutural dysplasia	HP:0000750	SEC23A
973	0.585406969271065	ORPHA:171442	adult-onset nemaline myopathy	HP:0001265	
973	0.585406969271065	ORPHA:171881	cap myopathy	HP:0001270	TPM2,TPM3,MYPN
973	0.585406969271065	ORPHA:3134	SCARF syndrome	HP:0001256	
973	0.585406969271065	ORPHA:261534	49,XXXYY syndrome	HP:0000708	
973	0.585406969271065	ORPHA:137888	auriculocondylar syndrome	HP:0001263	PLCB4,EDN1,GNAI3
973	0.585406969271065	ORPHA:86812	autosomal recessive limb-girdle muscular dystrophy type 2K	HP:0000729	POMT1
973	0.585406969271065	ORPHA:3082	intellectual disability-polydactyly-uncombable hair syndrome	HP:0001249	
973	0.585406969271065	ORPHA:2872	cardiocranial syndrome, Pfeiffer type	HP:0000473	
973	0.585406969271065	ORPHA:2701	Noonan syndrome-like disorder with loose anagen hair	HP:0001249	PPP1CB,SHOC2
973	0.585406969271065	ORPHA:1458	CODAS syndrome	HP:0001263	LONP1
973	0.585406969271065	ORPHA:411602	late-onset Parkinson disease	HP:0000713	GBA1,LRRK2,SNCA,VPS35,DNAJC13,GIGYF2,EIF4G1
973	0.585406969271065	ORPHA:2189	hydrolethalus syndrome	HP:0004408	KIF7,HYLS1
973	0.585406969271065	ORPHA:1912	fetal hydantoin syndrome	HP:0001263	
973	0.585406969271065	ORPHA:578	mucolipidosis type IV	HP:0000613	MCOLN1
973	0.585406969271065	ORPHA:207	Crouzon syndrome	HP:0002315	FGFR2,ERF
973	0.585406969271065	ORPHA:641	multifocal motor neuropathy	HP:0001315	
973	0.585406969271065	ORPHA:769	Rabson-Mendenhall syndrome	HP:0001249	INSR
973	0.585406969271065	ORPHA:48818	aceruloplasminemia	HP:0000473	CP
973	0.585406969271065	ORPHA:77297	Majeed syndrome	HP:0002315	LPIN2
973	0.585406969271065	ORPHA:60032	recurrent respiratory papillomatosis	HP:0001618	
973	0.585406969271065	ORPHA:206549	autosomal recessive limb-girdle muscular dystrophy type 2L	HP:0010628	ANO5
973	0.585406969271065	ORPHA:254361	autosomal recessive limb-girdle muscular dystrophy type 2Q	HP:0001263	PLEC
973	0.585406969271065	ORPHA:1786	acrofacial dysostosis, Catania type	HP:0001256	
973	0.585406969271065	ORPHA:96168	monosomy 13q34	HP:0001256	
973	0.585406969271065	ORPHA:67036	optic atrophy 3	HP:0001251	OPA3
973	0.585406969271065	ORPHA:1005	alopecia - contractures - dwarfism - intellectual disability syndrome	HP:0001249	
973	0.585406969271065	ORPHA:3027	caudal regression sequence	HP:0001315	FUZ,VANGL1
973	0.585406969271065	ORPHA:98808	autosomal dominant dopa-responsive dystonia	HP:0000473	GCH1,NR4A2,IMPDH2
973	0.585406969271065	ORPHA:300385	pituitary adenocarcinoma	HP:0001251	
973	0.585406969271065	ORPHA:2728	blepharophimosis - intellectual disability syndrome, Ohdo type	HP:0000750	
973	0.585406969271065	ORPHA:1439	ring chromosome 12	HP:0001263	
973	0.585406969271065	ORPHA:2505	multiple benign circumferential skin creases on limbs	HP:0001249	TUBB,MAPRE2
973	0.585406969271065	ORPHA:2764	osteochondritis dissecans	HP:0001288	
973	0.585406969271065	ORPHA:99812	DNA ligase IV deficiency	HP:0001249	XRCC4,LIG4
973	0.585406969271065	ORPHA:2348	familial partial lipodystrophy, Dunnigan type	HP:0006824	LMNA
973	0.585406969271065	ORPHA:3453	autoimmune polyendocrine syndrome type 1	HP:0000613	AIRE
973	0.585406969271065	ORPHA:73256	central neurocytoma	HP:0000716	
973	0.585406969271065	ORPHA:70588	meconium aspiration syndrome	HP:0001298	
973	0.585406969271065	ORPHA:91547	relapsing fever	HP:0002315	
973	0.585406969271065	ORPHA:3101	Richieri Costa-da Silva syndrome	HP:0001265	
973	0.585406969271065	ORPHA:2511	microbrachycephaly-ptosis-cleft lip syndrome	HP:0001249	
973	0.585406969271065	ORPHA:73230	ossification anomalies-psychomotor developmental delay syndrome	HP:0001263	
973	0.585406969271065	ORPHA:93360	spondyloepimetaphyseal dysplasia with multiple dislocations	HP:0001263	KIF22
973	0.585406969271065	ORPHA:1387	Martsolf syndrome 1	HP:0001249	RAB3GAP1,RAB3GAP2
973	0.585406969271065	ORPHA:251347	ataxia-telangiectasia-like disorder 1	HP:0000657	MRE11
973	0.585406969271065	ORPHA:2557	Mietens syndrome	HP:0001249	
973	0.585406969271065	ORPHA:1394	craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development 1	HP:0001249	TMCO1
973	0.585406969271065	ORPHA:225154	familial infantile bilateral striatal necrosis	HP:0000750	NUP54,NUP62,ADAR,ATP6
973	0.585406969271065	ORPHA:98791	alpha thalassemia-intellectual disability syndrome type 1	HP:0001249	HBA2,HBA1
973	0.585406969271065	ORPHA:276621	sporadic pheochromocytoma/secreting paraganglioma	HP:0000740	VHL,RET,DNMT3A,EPAS1,SDHB,SDHD
973	0.585406969271065	ORPHA:1587	chromosome 13q14 deletion syndrome	HP:0001249	RB1
973	0.585406969271065	ORPHA:90354	brittle cornea syndrome	HP:0001288	ZNF469,PRDM5
973	0.585406969271065	ORPHA:1901	Ehlers-Danlos syndrome, dermatosparaxis type	HP:0002300	ADAMTSL2,ADAMTS2
973	0.585406969271065	ORPHA:454887	corticobasal syndrome	HP:0000708	
973	0.585406969271065	ORPHA:1183	opsoclonus-myoclonus syndrome	HP:0000708	
973	0.585406969271065	ORPHA:163634	Maffucci syndrome	HP:0002015	IDH2,IDH1
973	0.585406969271065	ORPHA:95513	panhypophysitis	HP:0001959	
973	0.585406969271065	ORPHA:958	acro-renal-mandibular syndrome	HP:0004408	
973	0.585406969271065	ORPHA:169186	autosomal recessive centronuclear myopathy	HP:0000750	SPEG,BIN1,TTN,RYR1
973	0.585406969271065	ORPHA:750	pseudoachondroplasia	HP:0002515	COMP
973	0.585406969271065	ORPHA:2788	osteoporosis-pseudoglioma syndrome	HP:0000750	LRP5
973	0.585406969271065	ORPHA:1752	trisomy 8q	HP:0001263	
973	0.585406969271065	ORPHA:3464	Woodhouse-Sakati syndrome	HP:0000709	DCAF17
973	0.585406969271065	ORPHA:107	branchio-oto-renal syndrome	HP:0010628	EYA1,SIX5,SIX1
973	0.585406969271065	ORPHA:989	Hypoglossia-hypodactyly syndrome	HP:0001249	
973	0.585406969271065	ORPHA:633	Laron syndrome	HP:0001249	GHR
973	0.585406969271065	ORPHA:2473	McKusick-Kaufman syndrome	HP:0001249	MKKS
973	0.585406969271065	ORPHA:582	mucopolysaccharidosis type 4	HP:0001288	
973	0.585406969271065	ORPHA:643	giant axonal neuropathy 1	HP:0001249	GAN
973	0.585406969271065	ORPHA:429	hypochondroplasia	HP:0001249	FGFR3
973	0.585406969271065	ORPHA:101150	TH-deficient dopa-responsive dystonia	HP:0000737	TSPOAP1,TH
973	0.585406969271065	ORPHA:64753	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2	HP:0000657	PIK3R5,SETX
973	0.585406969271065	ORPHA:184	cherubism	HP:0002870	SH3BP2
973	0.585406969271065	ORPHA:510	Lesch-Nyhan syndrome	HP:0000708	HPRT1
973	0.585406969271065	ORPHA:216694	congenitally corrected transposition of the great arteries	HP:0003388	
973	0.585406969271065	ORPHA:602	GNE myopathy	HP:0003376	GNE
973	0.585406969271065	ORPHA:1517	hypertrichotic osteochondrodysplasia Cantu type	HP:0001256	KCNJ8,ABCC9
973	0.585406969271065	ORPHA:1292	Brachymorphism-onychodysplasia-dysphalangism syndrome	HP:0001256	
973	0.585406969271065	ORPHA:91348	functioning gonadotropic adenoma	HP:0002315	
973	0.585406969271065	ORPHA:100070	progressive non-fluent aphasia	HP:0000708	VCP,PSEN1,CHMP2B,GRN,MAPT,TREM2,TMEM106B
973	0.585406969271065	ORPHA:314621	duplication of the pituitary gland	HP:0000742	
973	0.585406969271065	ORPHA:275872	frontotemporal dementia with motor neuron disease	HP:0000708	VCP,TARDBP,FUS,SQSTM1,TBK1,CHCHD10
973	0.585406969271065	ORPHA:94068	spondyloepiphyseal dysplasia congenita	HP:0001270	COL2A1
973	0.585406969271065	ORPHA:67043	Acanthamoeba keratitis	HP:0000613	
973	0.585406969271065	ORPHA:94147	spinocerebellar ataxia 7	HP:0000613	ATXN7
973	0.585406969271065	ORPHA:99889	ectopic Cushing syndrome	HP:0000716	
973	0.585406969271065	ORPHA:98757	Machado-Joseph disease	HP:0000750	
973	0.585406969271065	ORPHA:73223	global developmental delay-osteopenia-ectodermal defect syndrome	HP:0000708	
973	0.585406969271065	ORPHA:171436	typical nemaline myopathy	HP:0001265	ACTA1,KLHL41,CFL2,LMOD3,NEB,TPM2
973	0.585406969271065	ORPHA:98908	neutral lipid storage myopathy	HP:0001256	PNPLA2
973	0.585406969271065	ORPHA:96125	chromosome 6pter-p24 deletion syndrome	HP:0000750	
973	0.585406969271065	ORPHA:85199	craniosynostosis-anal anomalies-porokeratosis syndrome	HP:0001249	RNU12
973	0.585406969271065	ORPHA:284160	chromosome 8q21.11 deletion syndrome	HP:0001249	
973	0.585406969271065	ORPHA:96180	maternal uniparental disomy of chromosome 4	HP:0000716	
973	0.585406969271065	ORPHA:94063	12q14 microdeletion syndrome	HP:0000750	LEMD3,HMGA2
973	0.585406969271065	ORPHA:1812	ectodermal dysplasia-intellectual disability-central nervous system malformation syndrome	HP:0001288	
973	0.585406969271065	ORPHA:1358	Carey-Fineman-Ziter syndrome	HP:0001249	MYMX,MYMK
973	0.585406969271065	ORPHA:2609	mitochondrial complex I deficiency	HP:0000817	ND3,NDUFS3,NDUFV1,NDUFB3,NDUFA11,NDUFS1,NUBPL,ND1,NDUFB11,NDUFA6,NDUFAF3,NDUFS6,TIMMDC1,NDUFS2,FOXRED1,ND2,NDUFAF4,NDUFB10,NDUFAF8,NDUFS8,NDUFAF2,NDUFA1,NDUFS7,TMEM126B,NDUFS4,NDUFAF1,NDUFV2,NDUFAF5,NDUFB9
973	0.585406969271065	ORPHA:179	birdshot chorioretinopathy	HP:0000613	HLA-A
973	0.585406969271065	ORPHA:65759	Carpenter syndrome	HP:0001249	MEGF8,RAB23
973	0.585406969271065	ORPHA:54247	posterior cortical atrophy	HP:0000613	
973	0.585406969271065	ORPHA:99880	hyperparathyroidism 2 with jaw tumors	HP:0001959	CDC73
973	0.585406969271065	ORPHA:36258	thromboangiitis obliterans	HP:0100785	
973	0.585406969271065	ORPHA:838	Susac syndrome	HP:0000708	
973	0.585406969271065	ORPHA:31824	colchicine poisoning	HP:0004372	
973	0.585406969271065	ORPHA:264200	Frias syndrome	HP:0001263	
973	0.585406969271065	ORPHA:309854	cirrhosis - dystonia - polycythemia - hypermanganesemia syndrome	HP:0001260	SLC30A10
973	0.585406969271065	ORPHA:597	central core myopathy	HP:0001270	RYR1
973	0.585406969271065	ORPHA:561	Marshall-Smith syndrome	HP:0001249	NFIX
973	0.585406969271065	ORPHA:35689	lateral sclerosis	HP:0001257	SPG7
973	0.585406969271065	ORPHA:36	acrocallosal syndrome	HP:0010864	GLI3,KIF7
973	0.585406969271065	ORPHA:60040	megalencephaly-capillary malformation-polymicrogyria syndrome	HP:0001249	PIK3CA
973	0.585406969271065	ORPHA:583	mucopolysaccharidosis type 6	HP:0100543	ARSB
973	0.585406969271065	ORPHA:98916	acute inflammatory demyelinating polyradiculoneuropathy	HP:0001265	PMP22
973	0.585406969271065	ORPHA:2232	primary hypergonadotropic hypogonadism-partial alopecia syndrome	HP:0001256	
973	0.585406969271065	ORPHA:163649	spondyloepiphyseal dysplasia with coronal craniosynostosis, cataracts, cleft palate, and intellectual disability	HP:0001263	
973	0.585406969271065	ORPHA:217346	chromosome 19q13.11 deletion syndrome	HP:0000750	
973	0.585406969271065	ORPHA:98756	spinocerebellar ataxia type 2	HP:0000726	ATXN2
973	0.585406969271065	ORPHA:97244	rigid spine syndrome	HP:0001263	ACTA1,SELENON
973	0.585406969271065	ORPHA:93256	fragile X-associated tremor/ataxia syndrome	HP:0000716	FMR1
973	0.585406969271065	ORPHA:731	autosomal recessive polycystic kidney disease	HP:0001959	PKHD1,DZIP1L,PKD1
973	0.585406969271065	ORPHA:2483	Melkersson-Rosenthal syndrome	HP:0006824	
973	0.585406969271065	ORPHA:3392	tularemia	HP:0000708	
973	0.585406969271065	ORPHA:2839	pelvis-shoulder dysplasia	HP:0002515	
973	0.585406969271065	ORPHA:2980	Acrootoocular syndrome	HP:0001249	
973	0.585406969271065	ORPHA:276432	Ogden syndrome	HP:0000473	NAA10
973	0.585406969271065	ORPHA:98	Charlevoix-Saguenay spastic ataxia	HP:0000708	SACS
973	0.585406969271065	ORPHA:29072	hereditary pheochromocytoma-paraganglioma	HP:0000740	VHL,RET,DLST,KIF1B,FH,MAX,MDH2,NF1,TMEM127,SDHA,SDHB,SDHC,SDHD,SLC25A11,SDHAF2
973	0.585406969271065	ORPHA:1713	Potocki-Lupski syndrome	HP:0000717	RAI1
973	0.585406969271065	ORPHA:59	Allan-Herndon-Dudley syndrome	HP:0001251	SLC16A2
973	0.585406969271065	ORPHA:893	WAGR syndrome	HP:0001249	PAX6,BDNF,WT1
973	0.585406969271065	ORPHA:682	hyperkalemic periodic paralysis	HP:0001276	SCN4A
973	0.585406969271065	ORPHA:846	alpha thalassemia spectrum	HP:0100543	HBA2
973	0.585406969271065	ORPHA:169105	Good syndrome	HP:0001618	
973	0.585406969271065	ORPHA:2463	marfanoid habitus-autosomal recessive intellectual disability syndrome	HP:0001263	
973	0.585406969271065	ORPHA:353298	Roifman syndrome	HP:0002342	RNU4ATAC
973	0.585406969271065	ORPHA:99330	49,XYYYY syndrome	HP:0000708	
973	0.585406969271065	ORPHA:432	hypogonadotropic hypogonadism	HP:0000716	CHD7,GNRH1,PROKR2,FGFR1,DUSP6,HS6ST1,TACR3,FGF17,GNRHR,KISS1,KISS1R,NSMF,PROK2,FGF8,WDR11,NHLH2,TAC3,SPRY4
973	0.585406969271065	ORPHA:293939	distal Xq28 microduplication syndrome	HP:0000716	
973	0.585406969271065	ORPHA:251019	chromosome 2q32-q33 deletion syndrome	HP:0000717	SATB2
973	0.585406969271065	ORPHA:920	ablepharon macrostomia syndrome	HP:0000750	TWIST2
973	0.585406969271065	ORPHA:572	MHC class II deficiency	HP:0001260	CIITA,RFXAP,RFX5,RFXANK
973	0.585406969271065	ORPHA:261211	chromosome 16p12.2-p11.2 deletion syndrome	HP:0000750	
973	0.585406969271065	ORPHA:1425	Desbuquois dysplasia	HP:0001249	CANT1,XYLT1,CSGALNACT1
973	0.585406969271065	ORPHA:73272	growth delay due to insulin-like growth factor type 1 deficiency	HP:0000708	IGF1
973	0.585406969271065	ORPHA:370968	congenital muscular dystrophy with intellectual disability	HP:0001249	LARGE1,GMPPB,POMT1,POMT2,FKRP
973	0.585406969271065	ORPHA:52430	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	HP:0001249	VCP,HNRNPA1,HNRNPA2B1
973	0.585406969271065	ORPHA:420741	RIDDLE syndrome	HP:0000712	RNF168
973	0.585406969271065	ORPHA:98897	oculopharyngodistal myopathy	HP:0001284	ABCD3,LRP12,NUTM2B-AS1,NOTCH2NLC,RILPL1,GIPC1
973	0.585406969271065	ORPHA:95512	adenohypophysitis	HP:0002315	
973	0.585406969271065	ORPHA:884	tetrasomy 12p	HP:0001315	
973	0.585406969271065	ORPHA:2707	oculocerebrofacial syndrome, Kaufman type	HP:0001249	UBE3B
973	0.585406969271065	ORPHA:52368	deafness dystonia syndrome	HP:0000613	TIMM8A
973	0.585406969271065	ORPHA:306682	manganese poisoning	HP:0000712	
973	0.585406969271065	ORPHA:3198	stiff-person syndrome	HP:0000712	
973	0.585406969271065	ORPHA:99947	Charcot-Marie-Tooth disease type 2A2	HP:0001605	MFN2
973	0.585406969271065	ORPHA:2780	osteopathia striata with cranial sclerosis	HP:0001249	AMER1,CTNNB1
973	0.585406969271065	ORPHA:1826	frontometaphyseal dysplasia	HP:0001249	FLNA,MAP3K7
973	0.585406969271065	ORPHA:88618	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	HP:0000708	AHCY
973	0.585406969271065	ORPHA:65286	chromosome 3q29 microdeletion syndrome	HP:0000709	
973	0.585406969271065	ORPHA:3206	StÃ¼ve-Wiedemann syndrome 1	HP:0006844	LIFR
973	0.585406969271065	ORPHA:559	Marinesco-Sjogren syndrome	HP:0001249	INPP5K,SIL1
973	0.585406969271065	ORPHA:1672	diencephalic syndrome	HP:0000708	
973	0.585406969271065	ORPHA:33226	Waldenstrom macroglobulinemia	HP:0001251	MYD88
973	0.585406969271065	ORPHA:171439	childhood-onset nemaline myopathy	HP:0001265	ACTA1,KLHL41,NEB,TPM2,TPM3,MYPN,KBTBD13
973	0.585406969271065	ORPHA:1051	Ramos-Arroyo syndrome	HP:0000742	
973	0.585406969271065	ORPHA:2020	congenital fiber-type disproportion myopathy	HP:0001249	TPM3,SELENON,ITGA7,MAP3K20,MYL2,ACTA1,TPM2,HACD1
973	0.585406969271065	ORPHA:261279	chromosome 17q23.1-q23.2 deletion syndrome	HP:0000708	TBX4
973	0.585406969271065	ORPHA:2789	lateral meningocele syndrome	HP:0001263	NOTCH3
973	0.585406969271065	ORPHA:49382	achromatopsia	HP:0000613	PDE6C,PDE6H,CNGA3,GNAT2,RPGR,CNGB3,ATF6
973	0.585406969271065	ORPHA:1520	craniofrontonasal syndrome	HP:0001249	EFNB1
973	0.585406969271065	ORPHA:1699	trisomy 12p	HP:0001249	
973	0.585406969271065	ORPHA:502423	mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome	HP:0000716	MSTO1
973	0.585406969271065	ORPHA:254886	autosomal recessive progressive external ophthalmoplegia	HP:0000716	POLG,TK2,TOP3A,RRM1
973	0.585406969271065	ORPHA:61	alpha-mannosidosis	HP:0000708	MAN2B1
973	0.585406969271065	ORPHA:85448	Finnish type amyloidosis	HP:0000716	GSN
973	0.585406969271065	ORPHA:1872	cone-rod dystrophy	HP:0000613	RIMS1,UNC119,MFSD8,NMNAT1,ADAM9,CRX,RPGR,PRPH2,GUCA1A,CACNA1F,CDHR1,GUCY2D,SEMA4A,ABCA4,PROM1,TTLL5,PITPNM3,AIPL1,CFAP410,RAX2,CNGA3,CACNA2D4,CFAP418,UBAP1L,DRAM2,RAB28,OPN1LW,OPN1MW,ATF6,POC1B,TLCD3B,RPGRIP1
973	0.585406969271065	ORPHA:3437	Vogt-Koyanagi-Harada disease	HP:0100543	HLA-DRB1,PTPN22,FAS
973	0.585406969271065	ORPHA:439167	placental insufficiency	HP:0000717	
973	0.585406969271065	ORPHA:32960	TNF receptor 1-associated periodic fever syndrome	HP:0000708	TNFRSF1A
973	0.585406969271065	ORPHA:863	trichinellosis	HP:0000708	
973	0.585406969271065	ORPHA:324442	Gamstorp-Wohlfart syndrome	HP:0001256	HINT1
973	0.585406969271065	ORPHA:2712	microphthalmia, syndromic 2	HP:0001249	BCOR
973	0.585406969271065	ORPHA:1652	Dent disease	HP:0001256	
973	0.585406969271065	ORPHA:245	Nager acrofacial dysostosis	HP:0000750	SF3B4
973	0.585406969271065	ORPHA:98755	spinocerebellar ataxia type 1	HP:0001260	ATXN1
973	0.585406969271065	ORPHA:100998	hereditary spastic paraplegia 17	HP:0001347	BSCL2
973	0.585406969271065	ORPHA:306674	Kufor-Rakeb syndrome	HP:0000643	ATP13A2
973	0.585406969271065	ORPHA:525731	pediatric-onset Graves disease	HP:0000708	
973	0.585406969271065	ORPHA:100085	liver neuroendocrine carcinoma	HP:0002480	
973	0.585406969271065	ORPHA:667	autosomal recessive osteopetrosis	HP:0001337	TCIRG1,CLCN7,TNFSF11,SNX10
973	0.585406969271065	ORPHA:98895	Becker muscular dystrophy	HP:0002355	DMD
973	0.585406969271065	ORPHA:2591	infantile myofibromatosis	HP:0004374	PDGFRB,NOTCH3
